customer_id,customer_name,phone_number,vendor_name,item_id,item,item_img_url,rating,section,section_number,distance,rnk
446,Brenda Orr,001-657-355-3080,Turf Tavern,286,Bottled Water,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true,0.07895621,132,129,3,1
447,Christine Chavez,743-491-8977x238,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.12045032,244,281,37,1
448,Laura Gray,+1-227-817-3458,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.15020417,244,289,45,1
449,Lauren May,647.879.0264x21160,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.1835546,227,342,115,1
450,Kristopher Wilkins,+1-588-703-7071x78503,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.043236893,244,292,48,1
451,Jeffrey Scott,+1-696-737-5216,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.12290331,244,347,103,1
452,Kevin Gonzales,001-708-703-6092x7824,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.1921516,244,255,11,1
453,Chelsey Maldonado,(302)288-9062x790,Streats of Detroit,143,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.17379123,126,128,2,1
454,Megan Mccall,978-515-6919x108,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.09254085,227,247,20,1
455,Ashley Torres,+1-513-910-6572x91824,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.13662273,227,239,12,1
456,Sean Martinez,(280)519-8952x593,Streats of Detroit,167,Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.12631589,137,172,35,1
457,Stacy Moore,294-641-1532x861,Downtown Counter,41,Bottomless Souvenir Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.0704449,139,145,6,1
458,Stephanie Cooper,426.747.3216x803,Streats of Detroit,170,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.13723561,137,137,0,1
459,Raymond Anderson,781-240-6936x1760,Streats of Detroit,188,Hot Dog,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true,0.15174425,223,222,1,1
460,Stephen Howard,+1-770-611-5464x224,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.10954153,223,333,110,1
461,Lawrence Perry,793.535.1945x76006,Streats of Detroit,192,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.13671936,223,332,109,1
462,Dawn Cook MD,(704)682-6177,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.15656677,244,343,99,1
463,Jenna Brown,001-477-411-9061,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.11643545,227,260,33,1
464,Sarah Sanchez,875.896.1094,Turf Tavern,288,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.15391794,236,264,28,1
465,Marvin Haas,001-225-647-8143,Streats of Detroit,170,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.14474581,137,134,3,1
466,Sandra Thomas,(771)470-3279,Streats of Detroit,112,Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.10357117,109,101,8,1
467,Robert Henry,207.628.1843x912,Big Boy,19,Regular or Large Soda,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/23_red_jouce.jpg?raw=true,0.25619364,127,129,2,1
468,Shannon Weeks,(870)375-5279x1279,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.44785425,223,337,114,1
469,Nathaniel Smith,+1-829-890-8411x1155,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.114473626,227,295,68,1
470,Philip Doyle,001-306-804-0381x5944,South East Pub,338,Seltzer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/30_Seltzer.jpg?raw=true,0.088945605,206,181,25,1
471,Michael Rose,+1-947-262-3251,Turf Tavern,288,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.17910591,236,234,2,1
472,Brad King,3883010646,South East Pub,338,Seltzer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/30_Seltzer.jpg?raw=true,0.1950178,206,183,23,1
473,Ronald Keith,432-748-5498,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.10656645,223,223,0,1
474,Kim Walsh DVM,001-291-659-9544x8750,Streats of Detroit,167,Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.08096996,137,174,37,1
474,Kim Walsh DVM,001-291-659-9544x8750,Streats of Detroit,168,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.08458712,137,174,37,1
475,Catherine Brown,678.544.4752x17104,Big Boy,21,Grilled Chicken Breast Sandwich ,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/42_Sandwich.png?raw=true,0.09418692,230,331,101,1
476,Danielle Owens,738-263-2476,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.11505653,244,340,96,1
477,Julia Smith,947-892-5700x931,Streats of Detroit,188,Hot Dog,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true,0.080861464,223,223,0,1
478,James Grant,717-826-5671,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.08874986,223,256,33,1
479,Christine Sanders,+1-390-474-4786x7841,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.15553968,223,249,26,1
480,Sheena Fischer,513-908-0651,Streats of Detroit,142,Value Meal,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true,0.071222514,126,136,10,1
480,Sheena Fischer,513-908-0651,Streats of Detroit,143,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.07040001,126,136,10,1
481,Justin Clark,397-299-4699x7667,Streats of Detroit,167,Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.21856527,137,149,12,1
482,Veronica Flores,(681)409-2288,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.14548014,244,254,10,1
483,Alice Miranda,+1-590-598-0600x94227,Streats of Detroit,167,Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.15341857,137,138,1,1
484,Samantha Guzman,001-587-708-6291x14735,Sonny's Hamburgers,327,Bottomless Souvenir Soda,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true,0.06636053,208,172,36,1
485,John Smith,815-775-6564x87825,Kickoff Classics,309,Bottomless Souvenir Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.08422915,208,179,29,1
485,John Smith,815-775-6564x87825,Kickoff Classics,303,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.08366612,208,179,29,1
485,John Smith,815-775-6564x87825,Sonny's Hamburgers,327,Bottomless Souvenir Soda,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true,0.08823162,208,179,29,1
486,Tracy Fitzgerald,693-299-5043,Kickoff Classics,312,Chicken Tender Basket,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/13_chicken_wing.jpg?raw=true,0.08874928,208,198,10,1
487,Teresa Olson,712-380-5001,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.15112583,244,305,61,1
488,Amber Clark,(711)320-2692,Turf Tavern,286,Bottled Water,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true,0.18632825,132,128,4,1
489,Carmen Beck,323.676.4297,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.13671218,227,244,17,1
490,Christopher Joseph,+1-223-220-2345x322,Sonny's Hamburgers,326,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.057169743,208,207,1,1
491,Mr. Mitchell Barton,+1-370-901-5124x4340,Streats of Detroit,170,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.1122623,137,172,35,1
492,Aaron Diaz,223.372.4475x17400,Big Boy,27,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.16261438,230,301,71,1
493,Jorge Jones,+1-711-258-2477x286,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.07656162,227,304,77,1
494,Renee Pierce,757.254.5407x232,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.112312086,223,246,23,1
495,Andrew Montgomery,001-484-749-2665x7255,Streats of Detroit,170,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.168047,137,139,2,1
496,Helen Austin,810-557-8717x901,Streats of Detroit,179,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.090403914,217,215,2,1
497,Randall Bautista,001-205-870-0160x45066,Streats of Detroit,113,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.14834,109,102,7,1
498,Matthew Mendoza,+1-920-418-3424x328,Streats of Detroit,170,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.20680122,137,168,31,1
499,John Brown,+1-429-258-7503,Streats of Detroit,192,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.11449156,223,242,19,1
500,Hector Anderson,843-297-3312,Snack Zone,104,Cheese Chips,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/50_Cheese_Chips.jpg?raw=true,0.122257344,117,115,2,1
501,Chad Nelson,385.563.1292,Downtown Counter,40,Hot Dog,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/11_hotdog.jpg?raw=true,0.06904356,139,174,35,1
502,Debra Brooks MD,001-493-582-3797,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.07655814,244,340,96,1
503,Jessica Reyes,(463)609-8464,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.117831066,244,289,45,1
504,Hannah Thomas,(879)961-8842x4659,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.10764479,244,265,21,1
505,Desiree Brown,001-834-789-0394x945,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.091800526,244,321,77,1
506,Martha Richardson,001-541-800-0297x1282,Streats of Detroit,113,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.09256063,109,101,8,1
507,Diane Garcia,653-774-4673x163,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.11187386,227,288,61,1
508,Eric Morse,001-793-883-0617,Downtown Counter,41,Bottomless Souvenir Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.08306697,139,134,5,1
509,Daniel Rojas,+1-933-499-5546x526,Streats of Detroit,218,Gatorade,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/23_red_jouce.jpg?raw=true,0.045973655,238,330,92,1
510,Kimberly Jones MD,001-737-863-1121x0941,Streats of Detroit,112,Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.09658081,109,113,4,1
511,Keith Paul,(835)618-4367x8325,Hungry Howie's,70,Bottled Water,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true,0.10877987,123,121,2,1
512,Carrie Gray,+1-243-503-3627x30926,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.055569787,244,310,66,1
513,Sarah Vasquez,+1-543-772-4139x922,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.122283965,227,245,18,1
514,Mark Espinoza,506-380-5586x207,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.15702234,244,266,22,1
515,Gary Jones,001-497-498-5121,Goal Post Grill & Pizzeria,53,Peanuts,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/48_Peanuts.jpg?raw=true,0.10151252,119,118,1,1
516,Preston Le,(791)565-0745x56338,Streats of Detroit,192,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.075324856,223,253,30,1
517,Kenneth Christensen,773-294-6599x635,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.101854414,244,335,91,1
518,Deborah Munoz,980-373-5266,Big Boy,29,Bottled Water,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/52_Bottled_Water.jpg?raw=true,0.08385232,230,284,54,1
519,Amanda Owens,6076311541,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.13946809,223,287,64,1
520,Raymond Walsh,931.454.5555x203,Slows To Go BBQ,97,Big Poppa,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/15_sandwiches.jpg?raw=true,0.09062463,210,205,5,1
521,Christopher David,+1-940-806-6573x495,Streats of Detroit,112,Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.15237859,109,110,1,1
522,Kathy Miller,+1-480-759-5323x023,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.1462297,227,262,35,1
523,Paul Hernandez,(964)727-3736x984,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.09614519,244,330,86,1
524,Brittney Lewis,001-444-810-4644x381,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.20906925,223,290,67,1
525,Karen Clark,(418)588-3759x73077,Streats of Detroit,167,Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.102597356,137,161,24,1
525,Karen Clark,(418)588-3759x73077,Streats of Detroit,168,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.10064314,137,161,24,1
526,Charles Hamilton,+1-323-666-2239x557,Streats of Detroit,214,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.062112,238,239,1,1
527,Shane Simon,7126957486,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.09267824,244,252,8,1
528,Isabella Elliott,4959091286,Big Boy,21,Grilled Chicken Breast Sandwich ,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/42_Sandwich.png?raw=true,0.09456377,230,257,27,1
529,Jose White,(751)872-3737,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.10211662,244,289,45,1
530,Dr. Lori Gonzalez,987-906-4412,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.09655733,223,222,1,1
531,David Davis,735.443.6142,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.12864783,223,253,30,1
532,Amy Smith,(550)838-2943,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.2994051,244,295,51,1
533,Susan Hicks,363-248-0236,Streats of Detroit,167,Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.09542375,137,166,29,1
533,Susan Hicks,363-248-0236,Streats of Detroit,170,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.113114044,137,166,29,1
534,David Wilson,229-735-7210x971,Novella's Pizza,314,Pepperoni Pizza,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/36_Sausage_Peppers_Pizza.jpeg?raw=true,0.19725126,212,209,3,1
535,Samantha Castaneda,(637)599-7671,Turf Tavern,288,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.14241254,236,239,3,1
536,Tamara Lee MD,(688)892-9452,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.15870892,244,320,76,1
537,William Lopez,+1-243-516-2857x128,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.28638545,244,347,103,1
538,Jill Mcintosh,001-706-207-5939,Big Boy,21,Grilled Chicken Breast Sandwich ,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/42_Sandwich.png?raw=true,0.08925551,230,306,76,1
538,Jill Mcintosh,001-706-207-5939,Big Boy,27,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.08991017,230,306,76,1
539,Phillip Smith,589.756.0332x7491,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.15276687,227,303,76,1
540,Kenneth Lopez,001-428-999-3287x458,Streats of Detroit,192,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.0990008,223,311,88,1
541,Mark Monroe,(307)250-6130x3492,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.2637011,244,238,6,1
542,Cody Atkins,790-604-7670x8465,Downtown Counter,41,Bottomless Souvenir Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.105707675,139,172,33,1
543,Sean Shannon,648.488.8446x80341,Streats of Detroit,179,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.089913644,217,190,27,1
544,Allison Walker,508-294-5310x9594,Sonny's Hamburgers,326,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.10756116,208,197,11,1
545,Sabrina Martin,001-306-440-5528x8289,Streats of Detroit,170,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.106224194,137,143,6,1
546,Erin Brooks,(353)362-8471x7747,Streats of Detroit,231,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.0811486,244,320,76,1
547,Anna Avery,001-804-447-7969x207,Big Boy,19,Regular or Large Soda,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/23_red_jouce.jpg?raw=true,0.11314591,127,125,2,1
548,Rose Washington,830.631.2272,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.060040448,227,248,21,1
549,William Hardy,(908)941-3508x185,Sonny's Hamburgers,327,Bottomless Souvenir Soda,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true,0.18730532,208,179,29,1
550,Deborah Cowan,408.247.0065x6397,Streats of Detroit,198,Nacho Grande,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/32_Nacho_Grande.png?raw=true,0.06918288,227,280,53,1
551,Mary Houston,833-299-9300x767,Streats of Detroit,192,Cheese Cups,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/51_Cheese_Cups.jpg?raw=true,0.1566534,223,331,108,1
552,Miss Rachel Reeves MD,001-398-313-2721,Streats of Detroit,190,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.2353119,223,252,29,1
553,Gabriel Smith,+1-978-714-9420,Downtown Counter,41,Bottomless Souvenir Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.23167716,139,146,7,1
554,Lisa Terry,232.759.2135,Streats of Detroit,167,Popcorn,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/44_Popcorn.jpg?raw=true,0.14974381,137,151,14,1
555,Michelle Hanna,3263557708,Lefty's Cheesesteaks,85,Lefty's Cheesteak,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/15_sandwiches.jpg?raw=true,0.06104874,103,107,4,1
556,Michelle Banks,481.518.2979x09337,Lefty's Cheesesteaks,88,Chicken Hoagie,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/40_Chicken_Hoagie.png?raw=true,0.10088469,103,106,3,1
557,Dave Elliott,+1-378-288-3935x25772,Big Boy,21,Grilled Chicken Breast Sandwich ,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/42_Sandwich.png?raw=true,0.14326873,230,309,79,1
557,Dave Elliott,+1-378-288-3935x25772,Big Boy,27,Domestic Beer,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/27_druft_beer.jpg?raw=true,0.14460246,230,309,79,1
558,Monique Houston,+1-601-203-0500,Snack Zone,104,Cheese Chips,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/50_Cheese_Chips.jpg?raw=true,0.18676522,117,118,1,1
559,Jeremy Deleon,(608)783-5287x933,Streats of Detroit,124,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.0881912,120,107,13,1
560,Sean Rose,(534)865-3825x63709,South East Pub,341,Premium Cocktail,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/25_color_juice.jpg?raw=true,0.09644242,214,177,37,1
561,Charles Woods,+1-972-582-6105x010,Streats of Detroit,168,Pretzel,https://github.com/komae5519pv/komae_dbdemos/blob/main/product_recommendation_20250411/_images/37_Pretzels.jpg?raw=true,0.1815151,137,151,14,1
